industry,percentage,funds_raised,stage,country,laid_off_count,month,day,year
2,0.06,450,13,59,'\'(245.743-inf)\'',7,18,2022
7,0.5,31,2,22,'\'(74.5-245.743]\'',7,15,2022
15,0.05,817,0,59,'\'(-inf-74.5]\'',7,15,2022
23,0.2,265,0,59,'\'(-inf-74.5]\'',7,15,2022
17,0.265282,27,2,59,'\'(-inf-74.5]\'',7,15,2022
2,0.17,40,4,59,'\'(245.743-inf)\'',7,15,2022
7,0.17,202,4,58,'\'(74.5-245.743]\'',7,14,2022
10,0.15,115,4,59,'\'(-inf-74.5]\'',7,14,2022
3,0.25,7,3,59,'\'(-inf-74.5]\'',7,14,2022
21,0.07,240,6,59,'\'(-inf-74.5]\'',7,14,2022
12,0.265282,560,6,59,'\'(245.743-inf)\'',7,14,2022
1,0.265282,45,3,17,'\'(245.743-inf)\'',7,14,2022
3,0.2,427,4,59,'\'(245.743-inf)\'',7,14,2022
7,0.15,292,2,46,'\'(245.743-inf)\'',7,13,2022
8,0.35,450,6,59,'\'(245.743-inf)\'',7,13,2022
15,0.4,336,4,59,'\'(74.5-245.743]\'',7,13,2022
20,0.3,89,3,17,'\'(74.5-245.743]\'',7,13,2022
9,0.2,64,4,59,'\'(74.5-245.743]\'',7,13,2022
23,0.18,23,0,5,'\'(-inf-74.5]\'',7,13,2022
2,0.265282,120,4,59,'\'(-inf-74.5]\'',7,13,2022
27,0.265282,2100,5,59,'\'(-inf-74.5]\'',7,13,2022
27,0.3,629,13,58,'\'(245.743-inf)\'',7,13,2022
7,0.265282,53,4,59,'\'(245.743-inf)\'',7,13,2022
19,0.15,241,5,59,'\'(245.743-inf)\'',7,13,2022
9,0.1,3400,9,59,'\'(245.743-inf)\'',7,12,2022
9,0.265282,63,3,22,'\'(74.5-245.743]\'',7,12,2022
12,0.265282,1100,13,58,'\'(74.5-245.743]\'',7,12,2022
17,0.12,153,3,59,'\'(-inf-74.5]\'',7,12,2022
15,1,109,3,38,'\'(245.743-inf)\'',7,12,2022
19,0.265282,1,13,59,'\'(245.743-inf)\'',7,12,2022
23,0.265282,61,0,59,'\'(245.743-inf)\'',7,12,2022
19,0.29,1000,5,58,'\'(74.5-245.743]\'',7,11,2022
12,0.265282,174,4,5,'\'(-inf-74.5]\'',7,11,2022
17,0.13,74,5,59,'\'(-inf-74.5]\'',7,11,2022
9,0.265282,640,6,59,'\'(245.743-inf)\'',7,11,2022
12,0.05,225,5,59,'\'(245.743-inf)\'',7,11,2022
3,0.5,9,2,59,'\'(245.743-inf)\'',7,11,2022
9,0.265282,150,4,59,'\'(245.743-inf)\'',7,9,2022
19,0.265282,184,4,9,'\'(245.743-inf)\'',7,8,2022
9,1,50,3,59,'\'(245.743-inf)\'',7,8,2022
12,0.24,127,3,59,'\'(74.5-245.743]\'',7,8,2022
17,0.03,108,0,59,'\'(245.743-inf)\'',7,8,2022
27,0.05,3600,0,59,'\'(74.5-245.743]\'',7,7,2022
7,0.17,881,6,59,'\'(74.5-245.743]\'',7,7,2022
17,0.265282,20,0,59,'\'(-inf-74.5]\'',7,7,2022
17,0.18,78,3,59,'\'(-inf-74.5]\'',7,7,2022
12,0.24,351,5,59,'\'(245.743-inf)\'',7,7,2022
2,0.265282,5700,13,59,'\'(245.743-inf)\'',7,7,2022
10,0.09,496,4,59,'\'(74.5-245.743]\'',7,6,2022
23,0.265282,122,13,7,'\'(-inf-74.5]\'',7,6,2022
4,0.27,64,4,59,'\'(-inf-74.5]\'',7,6,2022
4,0.18,77,3,59,'\'(-inf-74.5]\'',7,6,2022
9,0.265282,344,3,59,'\'(245.743-inf)\'',7,6,2022
21,0.12,788,0,5,'\'(245.743-inf)\'',7,5,2022
17,0.3,194,6,59,'\'(74.5-245.743]\'',7,5,2022
7,0.06,322,0,25,'\'(74.5-245.743]\'',7,5,2022
4,0.1,569,6,59,'\'(74.5-245.743]\'',7,5,2022
5,0.18,240,5,59,'\'(-inf-74.5]\'',7,5,2022
3,0.08,300,0,20,'\'(-inf-74.5]\'',7,5,2022
25,0.07,583,2,59,'\'(-inf-74.5]\'',7,5,2022
7,0.33,28,2,59,'\'(-inf-74.5]\'',7,5,2022
23,0.08,71,4,25,'\'(-inf-74.5]\'',7,5,2022
2,0.12,335,5,25,'\'(74.5-245.743]\'',7,4,2022
2,0.265282,0,14,58,'\'(-inf-74.5]\'',7,4,2022
15,0.12,69,4,1,'\'(-inf-74.5]\'',7,4,2022
19,0.15,90,2,17,'\'(-inf-74.5]\'',7,4,2022
2,0.265282,26,4,1,'\'(245.743-inf)\'',7,4,2022
9,0.265282,1300,4,17,'\'(245.743-inf)\'',7,3,2022
3,0.25,864,3,59,'\'(74.5-245.743]\'',7,3,2022
12,0.265282,263,5,59,'\'(245.743-inf)\'',7,2,2022
12,0.265282,2,1,1,'\'(245.743-inf)\'',7,2,2022
7,0.1,25,2,1,'\'(245.743-inf)\'',7,2,2022
28,1,26,3,59,'\'(74.5-245.743]\'',7,1,2022
27,0.06,300,13,59,'\'(-inf-74.5]\'',7,1,2022
12,0.265282,157,0,59,'\'(-inf-74.5]\'',7,1,2022
13,0.06,169,4,59,'\'(-inf-74.5]\'',7,1,2022
26,0.265282,38,2,59,'\'(245.743-inf)\'',7,1,2022
23,0.18,310,13,59,'\'(245.743-inf)\'',6,30,2022
5,1,3,1,22,'\'(74.5-245.743]\'',6,30,2022
7,0.08,480,0,59,'\'(-inf-74.5]\'',6,30,2022
23,0.2,47,2,59,'\'(-inf-74.5]\'',6,30,2022
25,0.265282,849,7,59,'\'(-inf-74.5]\'',6,30,2022
20,0.12,58,3,59,'\'(-inf-74.5]\'',6,30,2022
7,0.1,22,2,17,'\'(-inf-74.5]\'',6,30,2022
3,0.05,106,4,59,'\'(-inf-74.5]\'',6,30,2022
14,1,5,1,59,'\'(245.743-inf)\'',6,30,2022
7,0.265282,7,2,59,'\'(245.743-inf)\'',6,30,2022
21,0.15,135,4,59,'\'(245.743-inf)\'',6,30,2022
5,0.265282,112,14,22,'\'(245.743-inf)\'',6,29,2022
19,0.04,1300,13,59,'\'(74.5-245.743]\'',6,29,2022
2,0.08,770,5,59,'\'(74.5-245.743]\'',6,29,2022
28,0.265282,811,0,59,'\'(74.5-245.743]\'',6,29,2022
4,0.19,347,6,59,'\'(74.5-245.743]\'',6,29,2022
27,0.22,153,3,7,'\'(74.5-245.743]\'',6,29,2022
13,0.265282,8,0,59,'\'(-inf-74.5]\'',6,29,2022
27,0.2,13,0,22,'\'(-inf-74.5]\'',6,29,2022
19,0.3,25,3,17,'\'(-inf-74.5]\'',6,29,2022
27,0.25,13,2,59,'\'(-inf-74.5]\'',6,29,2022
18,0.14,82,3,59,'\'(-inf-74.5]\'',6,29,2022
23,0.265282,157,0,59,'\'(245.743-inf)\'',6,29,2022
5,0.15,411,5,59,'\'(245.743-inf)\'',6,29,2022
21,0.19,743,5,59,'\'(245.743-inf)\'',6,29,2022
23,0.265282,72,4,59,'\'(245.743-inf)\'',6,29,2022
7,1,90,6,1,'\'(245.743-inf)\'',6,29,2022
3,0.3,2,0,9,'\'(245.743-inf)\'',6,28,2022
5,0.265282,11,14,22,'\'(245.743-inf)\'',6,28,2022
23,0.08,690,6,59,'\'(74.5-245.743]\'',6,28,2022
12,0.4,163,4,59,'\'(74.5-245.743]\'',6,28,2022
12,0.1,71,5,57,'\'(-inf-74.5]\'',6,28,2022
4,0.08,250,0,25,'\'(-inf-74.5]\'',6,28,2022
12,0.5,20,3,1,'\'(-inf-74.5]\'',6,28,2022
23,0.265282,23,2,1,'\'(245.743-inf)\'',6,28,2022
12,0.3,41,3,22,'\'(245.743-inf)\'',6,28,2022
23,0.1,55,2,48,'\'(245.743-inf)\'',6,28,2022
17,0.12,1600,13,59,'\'(245.743-inf)\'',6,27,2022
4,0.05,2000,13,59,'\'(74.5-245.743]\'',6,27,2022
23,0.04,1500,0,22,'\'(74.5-245.743]\'',6,27,2022
12,0.265282,999,13,59,'\'(74.5-245.743]\'',6,27,2022
3,0.3,13,13,1,'\'(-inf-74.5]\'',6,27,2022
4,0.25,61,3,59,'\'(-inf-74.5]\'',6,27,2022
7,0.18,283,0,59,'\'(245.743-inf)\'',6,27,2022
17,0.265282,106,4,59,'\'(-inf-74.5]\'',6,26,2022
3,0.27,546,4,2,'\'(245.743-inf)\'',6,24,2022
7,0.23,124,2,59,'\'(74.5-245.743]\'',6,24,2022
7,0.14,137,4,59,'\'(-inf-74.5]\'',6,24,2022
7,0.12,406,5,59,'\'(-inf-74.5]\'',6,24,2022
23,0.265282,76,0,59,'\'(245.743-inf)\'',6,24,2022
12,0.265282,45,3,59,'\'(245.743-inf)\'',6,24,2022
18,0.03,121900,13,59,'\'(245.743-inf)\'',6,23,2022
25,0.09,500,7,59,'\'(-inf-74.5]\'',6,23,2022
25,0.13,19,0,59,'\'(-inf-74.5]\'',6,23,2022
7,0.07,159,4,59,'\'(-inf-74.5]\'',6,23,2022
17,0.13,10,0,59,'\'(-inf-74.5]\'',6,23,2022
19,0.12,10,2,59,'\'(245.743-inf)\'',6,23,2022
9,1,1,1,28,'\'(245.743-inf)\'',6,23,2022
19,0.265282,229,6,59,'\'(245.743-inf)\'',6,23,2022
21,0.1,472,5,59,'\'(245.743-inf)\'',6,23,2022
12,0.18,1000,0,59,'\'(245.743-inf)\'',6,23,2022
18,0.2,111,3,25,'\'(245.743-inf)\'',6,23,2022
5,0.2,461,6,59,'\'(74.5-245.743]\'',6,22,2022
25,0.35,410,13,59,'\'(74.5-245.743]\'',6,22,2022
21,0.265282,171,4,59,'\'(-inf-74.5]\'',6,22,2022
26,0.265282,429,13,59,'\'(-inf-74.5]\'',6,22,2022
27,0.07,261,4,59,'\'(-inf-74.5]\'',6,22,2022
27,0.1,515,5,59,'\'(-inf-74.5]\'',6,22,2022
24,0.265282,51,3,59,'\'(-inf-74.5]\'',6,22,2022
9,0.16,134,4,7,'\'(-inf-74.5]\'',6,22,2022
18,0.265282,157,0,30,'\'(245.743-inf)\'',6,22,2022
9,0.5,13,1,1,'\'(245.743-inf)\'',6,22,2022
7,0.2,460,3,5,'\'(245.743-inf)\'',6,21,2022
26,0,279,13,59,'\'(-inf-74.5]\'',6,21,2022
17,0.3,40,0,59,'\'(-inf-74.5]\'',6,21,2022
20,0.08,248,5,59,'\'(-inf-74.5]\'',6,21,2022
9,0.03,202,4,10,'\'(245.743-inf)\'',6,21,2022
5,1,0,1,22,'\'(245.743-inf)\'',6,21,2022
4,0.1,109,4,59,'\'(245.743-inf)\'',6,21,2022
3,0.3,157,0,48,'\'(245.743-inf)\'',6,20,2022
12,1,7,0,59,'\'(74.5-245.743]\'',6,20,2022
23,0.12,1000,6,48,'\'(74.5-245.743]\'',6,20,2022
9,0.3,12,0,22,'\'(74.5-245.743]\'',6,20,2022
23,0.55,27,2,7,'\'(-inf-74.5]\'',6,20,2022
6,0.15,145,4,1,'\'(-inf-74.5]\'',6,20,2022
18,0.2,32,0,59,'\'(245.743-inf)\'',6,20,2022
23,0.3,112,4,22,'\'(74.5-245.743]\'',6,19,2022
3,0.05,30,3,57,'\'(-inf-74.5]\'',6,19,2022
5,0.03,838,9,22,'\'(74.5-245.743]\'',6,18,2022
2,0.265282,9400,0,9,'\'(74.5-245.743]\'',6,17,2022
7,0.13,646,6,59,'\'(-inf-74.5]\'',6,17,2022
25,0.2,49,3,59,'\'(-inf-74.5]\'',6,17,2022
9,0.05,430,3,59,'\'(-inf-74.5]\'',6,16,2022
21,0.15,178,5,59,'\'(-inf-74.5]\'',6,16,2022
12,0.265282,1600,0,22,'\'(-inf-74.5]\'',6,16,2022
12,0.5,50,2,59,'\'(245.743-inf)\'',6,16,2022
23,0.17,169,4,15,'\'(245.743-inf)\'',6,15,2022
7,0.13,900,0,7,'\'(74.5-245.743]\'',6,15,2022
9,0.1,863,6,59,'\'(74.5-245.743]\'',6,15,2022
14,0.25,213,5,59,'\'(74.5-245.743]\'',6,15,2022
18,0.15,65,0,25,'\'(-inf-74.5]\'',6,15,2022
19,0.23,83,3,59,'\'(-inf-74.5]\'',6,15,2022
2,0.265282,7,0,12,'\'(-inf-74.5]\'',6,15,2022
18,0.05,223,6,25,'\'(-inf-74.5]\'',6,15,2022
15,0.3,20,2,7,'\'(-inf-74.5]\'',6,15,2022
5,0.265282,93,3,39,'\'(245.743-inf)\'',6,15,2022
21,1,44,3,59,'\'(245.743-inf)\'',6,15,2022
3,0.18,549,13,59,'\'(245.743-inf)\'',6,14,2022
21,0.08,319,13,59,'\'(245.743-inf)\'',6,14,2022
21,0.1,1600,13,59,'\'(245.743-inf)\'',6,14,2022
12,0.15,36,0,5,'\'(74.5-245.743]\'',6,14,2022
12,0.33,6,2,22,'\'(-inf-74.5]\'',6,14,2022
10,0.265282,6,1,10,'\'(-inf-74.5]\'',6,14,2022
3,0.1,204,5,59,'\'(-inf-74.5]\'',6,14,2022
7,0.265282,376,4,10,'\'(245.743-inf)\'',6,14,2022
9,0.265282,157,0,48,'\'(245.743-inf)\'',6,14,2022
3,0.2,1000,6,59,'\'(245.743-inf)\'',6,13,2022
18,0.33,65,3,59,'\'(-inf-74.5]\'',6,13,2022
5,0.4,50,3,59,'\'(-inf-74.5]\'',6,13,2022
13,0.265282,152,4,59,'\'(245.743-inf)\'',6,13,2022
19,0.12,811,13,59,'\'(245.743-inf)\'',6,13,2022
3,0.05,156,0,48,'\'(245.743-inf)\'',6,10,2022
15,0.3,150,6,22,'\'(245.743-inf)\'',6,10,2022
23,0.1,1000,0,17,'\'(74.5-245.743]\'',6,10,2022
12,0.2,11,0,5,'\'(-inf-74.5]\'',6,10,2022
7,0.15,133,0,58,'\'(-inf-74.5]\'',6,10,2022
7,0.08,175,4,59,'\'(-inf-74.5]\'',6,10,2022
21,0.265282,6,0,59,'\'(245.743-inf)\'',6,10,2022
13,0.265282,22,3,59,'\'(245.743-inf)\'',6,10,2022
21,0.2,2100,0,9,'\'(245.743-inf)\'',6,10,2022
25,0.25,926,4,59,'\'(245.743-inf)\'',6,9,2022
23,0.15,79,13,59,'\'(245.743-inf)\'',6,9,2022
23,0.15,157,0,52,'\'(74.5-245.743]\'',6,9,2022
15,0.07,1100,6,59,'\'(74.5-245.743]\'',6,9,2022
13,0.4,82,3,59,'\'(74.5-245.743]\'',6,9,2022
23,0.05,56,13,52,'\'(-inf-74.5]\'',6,9,2022
23,1,5,14,59,'\'(-inf-74.5]\'',6,9,2022
7,0.14,61,5,48,'\'(-inf-74.5]\'',6,9,2022
5,0.05,100,4,59,'\'(-inf-74.5]\'',6,9,2022
18,0.08,22,4,59,'\'(245.743-inf)\'',6,9,2022
27,0.11,197,3,59,'\'(245.743-inf)\'',6,9,2022
7,0.265282,1200,4,17,'\'(245.743-inf)\'',6,9,2022
28,0.21,839,13,59,'\'(245.743-inf)\'',6,8,2022
27,0.265282,1600,6,5,'\'(74.5-245.743]\'',6,8,2022
12,0.15,255,5,59,'\'(74.5-245.743]\'',6,8,2022
23,0.2,26,0,31,'\'(-inf-74.5]\'',6,8,2022
2,0.4,24,0,52,'\'(245.743-inf)\'',6,8,2022
27,0.15,2000,13,58,'\'(245.743-inf)\'',6,7,2022
7,0.15,172,0,22,'\'(74.5-245.743]\'',6,7,2022
17,0.265282,149,4,23,'\'(74.5-245.743]\'',6,7,2022
27,0.23,783,13,59,'\'(74.5-245.743]\'',6,7,2022
25,0.265282,275,0,59,'\'(74.5-245.743]\'',6,7,2022
23,0.265282,11,0,59,'\'(-inf-74.5]\'',6,7,2022
7,0.265282,42,2,59,'\'(245.743-inf)\'',6,7,2022
7,0.265282,35,3,59,'\'(245.743-inf)\'',6,7,2022
21,0.5,33,2,61,'\'(245.743-inf)\'',6,7,2022
7,0.265282,681,4,7,'\'(-inf-74.5]\'',6,6,2022
19,0.07,603,5,59,'\'(-inf-74.5]\'',6,6,2022
25,0.1,259,5,59,'\'(245.743-inf)\'',6,6,2022
17,0.14,152,4,59,'\'(245.743-inf)\'',6,6,2022
5,0.265282,1200,6,22,'\'(-inf-74.5]\'',6,4,2022
2,0.2,157,0,5,'\'(-inf-74.5]\'',6,3,2022
2,0.22,108,4,59,'\'(-inf-74.5]\'',6,3,2022
9,0.15,176,14,59,'\'(-inf-74.5]\'',6,3,2022
6,0.25,12,2,1,'\'(245.743-inf)\'',6,3,2022
2,0.265282,110,4,59,'\'(245.743-inf)\'',6,3,2022
27,0.1,20200,13,59,'\'(245.743-inf)\'',6,3,2022
12,0.08,522,5,59,'\'(245.743-inf)\'',6,2,2022
9,0.265282,31,2,5,'\'(74.5-245.743]\'',6,2,2022
7,0.25,286,6,59,'\'(74.5-245.743]\'',6,2,2022
1,0.5,3,1,22,'\'(74.5-245.743]\'',6,2,2022
17,0.265282,157,0,1,'\'(74.5-245.743]\'',6,2,2022
3,0.1,423,0,59,'\'(74.5-245.743]\'',6,2,2022
15,0.08,325,5,59,'\'(-inf-74.5]\'',6,2,2022
2,0.33,76,3,59,'\'(-inf-74.5]\'',6,2,2022
9,0.265282,28,2,59,'\'(-inf-74.5]\'',6,2,2022
2,0.25,197,4,59,'\'(-inf-74.5]\'',6,2,2022
5,0.265282,37,0,59,'\'(245.743-inf)\'',6,2,2022
2,1,17,3,59,'\'(245.743-inf)\'',6,2,2022
7,0.265282,202,3,3,'\'(245.743-inf)\'',6,2,2022
27,0.1,157,13,34,'\'(245.743-inf)\'',6,1,2022
25,0.06,750,7,59,'\'(74.5-245.743]\'',6,1,2022
5,1,2,1,22,'\'(74.5-245.743]\'',6,1,2022
3,0.12,250,0,5,'\'(74.5-245.743]\'',6,1,2022
7,0.1,182,4,58,'\'(-inf-74.5]\'',6,1,2022
20,0.14,203,4,59,'\'(-inf-74.5]\'',6,1,2022
5,0.265282,136,0,59,'\'(-inf-74.5]\'',6,1,2022
28,0.35,32,3,58,'\'(-inf-74.5]\'',6,1,2022
2,0.265282,202,5,59,'\'(-inf-74.5]\'',6,1,2022
21,0.1,313,0,59,'\'(245.743-inf)\'',6,1,2022
15,0.3,17,1,38,'\'(245.743-inf)\'',6,1,2022
2,0.06,157,13,25,'\'(245.743-inf)\'',5,31,2022
13,0.265282,85,4,59,'\'(-inf-74.5]\'',5,31,2022
7,0.33,110,2,59,'\'(-inf-74.5]\'',5,31,2022
27,0.265282,49,2,25,'\'(-inf-74.5]\'',5,31,2022
5,0.25,26,2,59,'\'(-inf-74.5]\'',5,31,2022
12,0.265282,462,4,59,'\'(245.743-inf)\'',5,31,2022
27,0.32,132,13,57,'\'(245.743-inf)\'',5,30,2022
2,0.1,375,6,22,'\'(74.5-245.743]\'',5,30,2022
7,0.03,50,0,5,'\'(74.5-245.743]\'',5,30,2022
4,0.265282,36,0,59,'\'(245.743-inf)\'',5,30,2022
5,0.3,17,2,22,'\'(74.5-245.743]\'',5,27,2022
4,0.265282,23,2,22,'\'(-inf-74.5]\'',5,27,2022
7,0.26,118,0,58,'\'(-inf-74.5]\'',5,27,2022
15,0.265282,46,0,59,'\'(245.743-inf)\'',5,27,2022
17,0.265282,120,4,59,'\'(245.743-inf)\'',5,27,2022
17,0.265282,192,0,59,'\'(245.743-inf)\'',5,27,2022
23,0.13,365,13,5,'\'(74.5-245.743]\'',5,26,2022
3,0.11,378,4,32,'\'(74.5-245.743]\'',5,26,2022
9,0.265282,749,14,43,'\'(74.5-245.743]\'',5,26,2022
2,0.02,157,0,58,'\'(-inf-74.5]\'',5,26,2022
25,0.2,1900,5,59,'\'(245.743-inf)\'',5,25,2022
7,0.27,1300,6,59,'\'(74.5-245.743]\'',5,25,2022
7,0.265282,121,4,59,'\'(74.5-245.743]\'',5,25,2022
7,0.25,53,3,17,'\'(-inf-74.5]\'',5,25,2022
7,0.2,42,3,17,'\'(-inf-74.5]\'',5,25,2022
7,0.2,70,3,59,'\'(-inf-74.5]\'',5,25,2022
15,0.31,109,3,38,'\'(245.743-inf)\'',5,25,2022
9,0.14,1800,6,55,'\'(245.743-inf)\'',5,25,2022
9,0.1,300,0,58,'\'(245.743-inf)\'',5,25,2022
9,0.5,1300,4,17,'\'(245.743-inf)\'',5,24,2022
5,0.265282,20,3,23,'\'(74.5-245.743]\'',5,24,2022
7,0.265282,256,5,59,'\'(-inf-74.5]\'',5,24,2022
7,0.1,3700,0,52,'\'(245.743-inf)\'',5,23,2022
7,0.265282,216,13,59,'\'(74.5-245.743]\'',5,23,2022
3,0.45,11,2,0,'\'(74.5-245.743]\'',5,23,2022
4,1,16,2,25,'\'(-inf-74.5]\'',5,23,2022
19,0.07,537,4,59,'\'(-inf-74.5]\'',5,23,2022
2,0.2,33,3,59,'\'(-inf-74.5]\'',5,23,2022
23,0.265282,322,6,5,'\'(245.743-inf)\'',5,23,2022
12,0.75,97,4,22,'\'(245.743-inf)\'',5,21,2022
25,0.28,342,13,59,'\'(74.5-245.743]\'',5,20,2022
18,0.15,174,3,59,'\'(74.5-245.743]\'',5,20,2022
2,0.1,287,13,59,'\'(-inf-74.5]\'',5,20,2022
27,0.06,1300,8,22,'\'(245.743-inf)\'',5,19,2022
5,0.07,292,6,22,'\'(245.743-inf)\'',5,18,2022
18,0.01,121900,13,59,'\'(74.5-245.743]\'',5,17,2022
12,0.1,568,5,52,'\'(74.5-245.743]\'',5,17,2022
2,0.08,195,4,59,'\'(74.5-245.743]\'',5,17,2022
9,0.4,29,2,59,'\'(74.5-245.743]\'',5,16,2022
23,0.265282,194,14,59,'\'(245.743-inf)\'',5,16,2022
23,0.4,60,14,44,'\'(245.743-inf)\'',5,14,2022
12,0.265282,209,14,59,'\'(-inf-74.5]\'',5,14,2022
7,0.265282,130,5,59,'\'(-inf-74.5]\'',5,13,2022
13,1,157,3,59,'\'(245.743-inf)\'',5,13,2022
8,0.265282,619,4,59,'\'(74.5-245.743]\'',5,12,2022
5,0.265282,37,2,59,'\'(-inf-74.5]\'',5,12,2022
25,0.265282,29,14,59,'\'(245.743-inf)\'',5,12,2022
4,0.07,1000,8,59,'\'(-inf-74.5]\'',5,11,2022
27,0.12,1600,13,59,'\'(245.743-inf)\'',5,10,2022
7,0.15,679,13,59,'\'(245.743-inf)\'',5,10,2022
28,0.33,238,4,58,'\'(74.5-245.743]\'',5,10,2022
25,0.06,342,13,59,'\'(-inf-74.5]\'',5,10,2022
19,0.5,293,4,16,'\'(245.743-inf)\'',5,9,2022
27,0.14,1300,13,59,'\'(245.743-inf)\'',5,9,2022
27,0.05,1500,0,59,'\'(245.743-inf)\'',5,6,2022
12,0.265282,0,14,59,'\'(-inf-74.5]\'',5,6,2022
5,0.03,292,6,22,'\'(74.5-245.743]\'',5,5,2022
7,0.265282,202,14,59,'\'(74.5-245.743]\'',5,5,2022
20,0.1,192,4,59,'\'(74.5-245.743]\'',5,5,2022
5,0.25,20,2,59,'\'(-inf-74.5]\'',5,5,2022
9,1,3,1,1,'\'(245.743-inf)\'',5,4,2022
6,0.265282,41,2,59,'\'(74.5-245.743]\'',5,4,2022
2,0.25,165,0,59,'\'(74.5-245.743]\'',5,4,2022
7,0.3,64,2,59,'\'(-inf-74.5]\'',5,4,2022
23,0.265282,7,2,59,'\'(-inf-74.5]\'',5,4,2022
7,0.265282,128,4,59,'\'(-inf-74.5]\'',5,4,2022
7,0.3,45,0,1,'\'(245.743-inf)\'',5,4,2022
23,0.265282,3400,0,59,'\'(245.743-inf)\'',5,2,2022
9,0.67,45,3,25,'\'(245.743-inf)\'',5,1,2022
12,0.265282,657,7,59,'\'(245.743-inf)\'',4,29,2022
5,0.19,130,5,59,'\'(74.5-245.743]\'',4,28,2022
18,0.265282,121900,13,59,'\'(-inf-74.5]\'',4,28,2022
8,0.265282,157,0,59,'\'(-inf-74.5]\'',4,27,2022
7,0.09,5600,13,59,'\'(245.743-inf)\'',4,26,2022
23,0.34,27,2,7,'\'(-inf-74.5]\'',4,26,2022
19,0.265282,277,14,16,'\'(-inf-74.5]\'',4,25,2022
17,0.265282,58,3,59,'\'(-inf-74.5]\'',4,25,2022
2,0.09,917,6,9,'\'(74.5-245.743]\'',4,21,2022
23,0.3,502,5,5,'\'(245.743-inf)\'',4,20,2022
7,0.265282,481,13,59,'\'(-inf-74.5]\'',4,20,2022
7,0.1,665,13,59,'\'(74.5-245.743]\'',4,19,2022
21,0.04,755,6,5,'\'(74.5-245.743]\'',4,19,2022
21,0.265282,788,0,5,'\'(74.5-245.743]\'',4,19,2022
21,0.265282,905,0,59,'\'(245.743-inf)\'',4,19,2022
13,0.11,152,4,59,'\'(245.743-inf)\'',4,18,2022
18,0.265282,4,14,59,'\'(-inf-74.5]\'',4,15,2022
12,1,2,0,59,'\'(245.743-inf)\'',4,15,2022
12,1,9,0,59,'\'(-inf-74.5]\'',4,14,2022
12,0.265282,255,5,59,'\'(245.743-inf)\'',4,14,2022
27,0.14,329,5,59,'\'(74.5-245.743]\'',4,12,2022
23,0.265282,1100,7,22,'\'(74.5-245.743]\'',4,11,2022
9,0.1,176,14,59,'\'(-inf-74.5]\'',4,8,2022
5,0.17,838,9,22,'\'(245.743-inf)\'',4,7,2022
9,0.265282,16,13,7,'\'(-inf-74.5]\'',4,7,2022
6,0.265282,752,6,59,'\'(245.743-inf)\'',4,5,2022
7,1,124,3,59,'\'(245.743-inf)\'',4,5,2022
3,0.25,0,1,47,'\'(74.5-245.743]\'',4,4,2022
18,0.38,3,13,7,'\'(-inf-74.5]\'',4,4,2022
7,0.265282,42,3,25,'\'(-inf-74.5]\'',3,31,2022
23,0.265282,8600,13,22,'\'(245.743-inf)\'',3,30,2022
4,0.4,40,3,17,'\'(-inf-74.5]\'',3,30,2022
9,0.03,3400,9,59,'\'(245.743-inf)\'',3,29,2022
5,0.2,22,13,7,'\'(74.5-245.743]\'',3,29,2022
23,0.265282,228,5,22,'\'(74.5-245.743]\'',3,26,2022
23,0.17,474,6,59,'\'(245.743-inf)\'',3,19,2022
18,0.1,275,13,52,'\'(74.5-245.743]\'',3,17,2022
12,0.265282,19,5,59,'\'(74.5-245.743]\'',3,16,2022
23,0.5,62,3,22,'\'(245.743-inf)\'',3,15,2022
21,0.46,654,0,59,'\'(74.5-245.743]\'',3,15,2022
12,0.25,8,13,59,'\'(245.743-inf)\'',3,15,2022
7,0.2,301,13,59,'\'(245.743-inf)\'',3,10,2022
21,0.33,905,0,59,'\'(245.743-inf)\'',3,8,2022
12,0.12,406,13,59,'\'(74.5-245.743]\'',3,8,2022
4,0.25,289,6,59,'\'(74.5-245.743]\'',3,3,2022
12,0.265282,1400,7,9,'\'(245.743-inf)\'',3,2,2022
23,0.15,1600,13,59,'\'(74.5-245.743]\'',3,1,2022
8,0.265282,200,12,59,'\'(245.743-inf)\'',2,25,2022
7,0.265282,85,3,22,'\'(-inf-74.5]\'',2,24,2022
5,0.265282,24,2,22,'\'(74.5-245.743]\'',2,21,2022
27,0.5,368,0,59,'\'(74.5-245.743]\'',2,21,2022
7,0.265282,28,14,52,'\'(74.5-245.743]\'',2,17,2022
9,0.15,118,5,5,'\'(74.5-245.743]\'',2,16,2022
21,0.29,35,3,59,'\'(74.5-245.743]\'',2,14,2022
19,0.12,1000,5,59,'\'(74.5-245.743]\'',2,10,2022
9,0.2,120,5,59,'\'(-inf-74.5]\'',2,10,2022
8,0.2,1900,13,59,'\'(245.743-inf)\'',2,8,2022
4,0.265282,78,3,59,'\'(245.743-inf)\'',2,7,2022
21,0.2,133,0,59,'\'(-inf-74.5]\'',2,3,2022
9,0.265282,3400,9,59,'\'(74.5-245.743]\'',1,26,2022
2,0.33,266,6,59,'\'(74.5-245.743]\'',1,26,2022
7,0.265282,527,13,59,'\'(245.743-inf)\'',1,20,2022
27,0.25,8,14,59,'\'(245.743-inf)\'',1,8,2022
9,0.265282,8300,13,17,'\'(245.743-inf)\'',12,22,2021
